source_cohort,held_out_donor,gene,variance_rank_selected
GSE267552,BC10,CD164,True
GSE267552,BC10,FYN,True
GSE267552,BC10,RWDD1,True
GSE267552,BC10,SERINC1,True
GSE267552,BC10,THEMIS,True
GSE267552,BC10,SAMD3,True
GSE267552,BC10,BCLAF1,True
GSE267552,BC10,TNFAIP3,True
GSE267552,BC10,ABRACL,True
GSE267552,BC10,CITED2,True
GSE267552,BC10,SF3B5,True
GSE267552,BC10,UTRN,True
GSE267552,BC10,SYNE1,True
GSE267552,BC10,IPCEF1,True
GSE267552,BC10,DYNLT1,True
GSE267552,BC10,SYTL3,True
GSE267552,BC10,EZR,True
GSE267552,BC10,TAGAP,True
GSE267552,BC10,WTAP,True
GSE267552,BC10,PSMB1,True
GSE267552,BC10,ACTB,True
GSE267552,BC10,RAC1,True
GSE267552,BC10,NDUFA4,True
GSE267552,BC10,TOMM7,True
GSE267552,BC10,CYCS,True
GSE267552,BC10,HNRNPA2B1,True
GSE267552,BC10,CBX3,True
GSE267552,BC10,TAX1BP1,True
GSE267552,BC10,HERPUD2,True
GSE267552,BC10,SEPTIN7,True
GSE267552,BC10,AOAH,True
GSE267552,BC10,TRG-AS1,True
GSE267552,BC10,STK17A,True
GSE267552,BC10,PPIA,True
GSE267552,BC10,H2AFV,True
GSE267552,BC10,IKZF1,True
GSE267552,BC10,SEC61G,True
GSE267552,BC10,EGFR,False
GSE267552,BC10,CHCHD2,True
GSE267552,BC10,SBDS,True
GSE267552,BC10,MDH2,True
GSE267552,BC10,HSPB1,True
GSE267552,BC10,SRI,True
GSE267552,BC10,AKAP9,True
GSE267552,BC10,SEM1,True
GSE267552,BC10,ARPC1B,True
GSE267552,BC10,ATP5MF,True
GSE267552,BC10,LAMTOR4,True
GSE267552,BC10,GNB2,True
GSE267552,BC10,FIS1,True
GSE267552,BC10,KMT2E,True
GSE267552,BC10,LSM8,True
GSE267552,BC10,ARF5,True
GSE267552,BC10,ZC3HAV1,True
GSE267552,BC10,NDUFB2,True
GSE267552,BC10,TRBV7-9,True
GSE267552,BC10,TRBV20-1,True
GSE267552,BC10,TRBC1,True
GSE267552,BC10,TRBC2,True
GSE267552,BC10,GSTK1,True
GSE267552,BC10,ZYX,True
GSE267552,BC10,GIMAP7,True
GSE267552,BC10,GIMAP4,True
GSE267552,BC10,GIMAP5,True
GSE267552,BC10,DNAJB6,True
GSE267552,BC10,PCM1,True
GSE267552,BC10,DUSP4,True
GSE267552,BC10,SARAF,True
GSE267552,BC10,LEPROTL1,True
GSE267552,BC10,NSD3,True
GSE267552,BC10,TCEA1,True
GSE267552,BC10,RPS20,True
GSE267552,BC10,SDCBP,True
GSE267552,BC10,PDE7A,True
GSE267552,BC10,SNHG6,True
GSE267552,BC10,TRAM1,True
GSE267552,BC10,RPL7,True
GSE267552,BC10,RBIS,True
GSE267552,BC10,UQCRB,True
GSE267552,BC10,MTDH,True
GSE267552,BC10,COX6C,True
GSE267552,BC10,RNF19A,True
GSE267552,BC10,PABPC1,True
GSE267552,BC10,YWHAZ,True
GSE267552,BC10,EIF3E,True
GSE267552,BC10,EIF3H,True
GSE267552,BC10,RAD21,True
GSE267552,BC10,NDUFB9,True
GSE267552,BC10,LINC00861,True
GSE267552,BC10,FAM49B,True
GSE267552,BC10,SLA,True
GSE267552,BC10,LY6E,True
GSE267552,BC10,EEF1D,True
GSE267552,BC10,VPS28,True
GSE267552,BC10,DOCK8,True
GSE267552,BC10,SMARCA2,True
GSE267552,BC10,VLDLR,False
GSE267552,BC10,CD274,False
GSE267552,BC10,PSIP1,True
GSE267552,BC10,RPS6,True
GSE267552,BC10,DNAJA1,True
GSE267552,BC10,VCP,True
GSE267552,BC10,TLN1,True
GSE267552,BC10,GLIPR2,True
GSE267552,BC10,TOMM5,True
GSE267552,BC10,ZFAND5,True
GSE267552,BC10,ANXA1,True
GSE267552,BC10,OSTF1,True
GSE267552,BC10,HNRNPK,True
GSE267552,BC10,SEMA4D,True
GSE267552,BC10,ANP32B,True
GSE267552,BC10,SEC61B,True
GSE267552,BC10,TXN,True
GSE267552,BC10,PTBP3,True
GSE267552,BC10,AKNA,True
GSE267552,BC10,ATP6V1G1,True
GSE267552,BC10,STOM,True
GSE267552,BC10,RPL35,True
GSE267552,BC10,ARPC5L,True
GSE267552,BC10,HSPA5,True
GSE267552,BC10,C9orf16,True
GSE267552,BC10,SPTAN1,True
GSE267552,BC10,SET,True
GSE267552,BC10,C9orf78,True
GSE267552,BC10,FNBP1,True
GSE267552,BC10,EDF1,True
GSE267552,BC10,PAXX,True
GSE267552,BC10,TUBB4B,True
GSE267552,BC10,KLF6,True
GSE267552,BC10,GDI2,True
GSE267552,BC10,ATP5F1C,True
GSE267552,BC10,CELF2,True
GSE267552,BC10,OPTN,True
GSE267552,BC10,FAM107B,True
GSE267552,BC10,VIM,True
GSE267552,BC10,AL133415.1,True
GSE267552,BC10,PIP4K2A,True
GSE267552,BC10,APBB1IP,True
GSE267552,BC10,YME1L1,True
GSE267552,BC10,EPC1,True
GSE267552,BC10,ITGB1,True
GSE267552,BC10,CREM,True
GSE267552,BC10,HNRNPF,True
GSE267552,BC10,DDX21,True
GSE267552,BC10,SRGN,True
GSE267552,BC10,PRF1,True
GSE267552,BC10,PSAP,True
GSE267552,BC10,SPOCK2,True
GSE267552,BC10,ANAPC16,True
GSE267552,BC10,DDIT4,True
GSE267552,BC10,ANXA11,True
GSE267552,BC10,GHITM,True
GSE267552,BC10,PGAM1,True
GSE267552,BC10,NDUFB8,True
GSE267552,BC10,OGA,True
GSE267552,BC10,ATP5MD,True
GSE267552,BC10,DUSP5,True
GSE267552,BC10,PDCD4,True
GSE267552,BC10,RGS10,True
GSE267552,BC10,BUB3,True
GSE267552,BC10,IFITM2,True
GSE267552,BC10,IFITM1,True
GSE267552,BC10,POLR2L,True
GSE267552,BC10,CTSD,True
GSE267552,BC10,LSP1,True
GSE267552,BC10,CD81,True
GSE267552,BC10,NAP1L4,True
GSE267552,BC10,TRIM22,True
GSE267552,BC10,TAF10,True
GSE267552,BC10,EIF3F,True
GSE267552,BC10,RPL27A,True
GSE267552,BC10,EIF4G2,True
GSE267552,BC10,PSMA1,True
GSE267552,BC10,C11orf58,True
GSE267552,BC10,NUCB2,True
GSE267552,BC10,LDHA,True
GSE267552,BC10,EIF3M,True
GSE267552,BC10,CD44,True
GSE267552,BC10,UBE2L6,True
GSE267552,BC10,SELENOH,True
GSE267552,BC10,CD6,True
GSE267552,BC10,CD5,True
GSE267552,BC10,TMEM258,True
GSE267552,BC10,FTH1,True
GSE267552,BC10,AHNAK,True
GSE267552,BC10,EEF1G,True
GSE267552,BC10,UBXN1,True
GSE267552,BC10,SLC3A2,True
GSE267552,BC10,PLAAT4,True
GSE267552,BC10,COX8A,True
GSE267552,BC10,PPP1R14B,True
GSE267552,BC10,TRMT112,True
GSE267552,BC10,SF1,True
GSE267552,BC10,NEAT1,True
GSE267552,BC10,MALAT1,True
GSE267552,BC10,CFL1,True
GSE267552,BC10,CTSW,True
GSE267552,BC10,CCDC85B,True
GSE267552,BC10,DRAP1,True
GSE267552,BC10,SF3B2,True
GSE267552,BC10,RAB1B,True
GSE267552,BC10,POLD4,True
GSE267552,BC10,PPP1CA,True
GSE267552,BC10,TBC1D10C,True
GSE267552,BC10,PTPRCAP,True
GSE267552,BC10,CORO1B,True
GSE267552,BC10,GSTP1,True
GSE267552,BC10,DHCR7,False
GSE267552,BC10,UCP2,True
GSE267552,BC10,SPCS2,True
GSE267552,BC10,RSF1,True
GSE267552,BC10,NDUFC2,True
GSE267552,BC10,CTSC,True
GSE267552,BC10,TAF1D,True
GSE267552,BC10,BIRC3,True
GSE267552,BC10,CARD16,True
GSE267552,BC10,ATM,True
GSE267552,BC10,NCAM1,False
GSE267552,BC10,IL10RA,True
GSE267552,BC10,CD3E,True
GSE267552,BC10,CD3D,True
GSE267552,BC10,CD3G,True
GSE267552,BC10,ATP5MG,True
GSE267552,BC10,KMT2A,True
GSE267552,BC10,DDX6,True
GSE267552,BC10,CRTAM,True
GSE267552,BC10,HSPA8,True
GSE267552,BC10,SRPRA,True
GSE267552,BC10,ETS1,True
GSE267552,BC10,WNK1,True
GSE267552,BC10,CD27,True
GSE267552,BC10,GAPDH,True
GSE267552,BC10,LAG3,True
GSE267552,BC10,CD4,False
GSE267552,BC10,TPI1,True
GSE267552,BC10,C12orf57,True
GSE267552,BC10,PTPN6,True
GSE267552,BC10,SLC2A3,True
GSE267552,BC10,KLRG1,True
GSE267552,BC10,CLEC2D,True
GSE267552,BC10,CD69,True
GSE267552,BC10,CLEC2B,True
GSE267552,BC10,GABARAPL1,True
GSE267552,BC10,KLRD1,True
GSE267552,BC10,KLRK1,True
GSE267552,BC10,KLRC4,True
GSE267552,BC10,KLRC2,True
GSE267552,BC10,LINC02446,True
GSE267552,BC10,CDKN1B,True
GSE267552,BC10,ATF7IP,True
GSE267552,BC10,ARHGDIB,True
GSE267552,BC10,LDHB,True
GSE267552,BC10,RESF1,True
GSE267552,BC10,SCAF11,True
GSE267552,BC10,SLC38A1,True
GSE267552,BC10,SLC38A2,True
GSE267552,BC10,PCED1B-AS1,True
GSE267552,BC10,TUBA1B,True
GSE267552,BC10,TUBA1A,True
GSE267552,BC10,TMBIM6,True
GSE267552,BC10,LIMA1,False
GSE267552,BC10,DAZAP2,True
GSE267552,BC10,BIN2,True
GSE267552,BC10,NR4A1,True
GSE267552,BC10,EIF4B,True
GSE267552,BC10,PFDN5,True
GSE267552,BC10,PRR13,True
GSE267552,BC10,ATP5MC2,True
GSE267552,BC10,HNRNPA1,True
GSE267552,BC10,BLOC1S1,True
GSE267552,BC10,CD63,True
GSE267552,BC10,PA2G4,True
GSE267552,BC10,MYL6,True
GSE267552,BC10,ATP5F1B,True
GSE267552,BC10,PTGES3,True
GSE267552,BC10,NACA,True
GSE267552,BC10,ARHGAP9,True
GSE267552,BC10,USP15,True
GSE267552,BC10,TMBIM4,True
GSE267552,BC10,IFNG,True
GSE267552,BC10,RAP1B,True
GSE267552,BC10,GLIPR1,True
GSE267552,BC10,NAP1L1,True
GSE267552,BC10,PPP1R12A,True
GSE267552,BC10,AC025164.1,True
GSE267552,BC10,SLC25A3,True
GSE267552,BC10,HSP90B1,True
GSE267552,BC10,C12orf75,True
GSE267552,BC10,ISCU,True
GSE267552,BC10,SELPLG,True
GSE267552,BC10,ARPC3,True
GSE267552,BC10,ERP29,True
GSE267552,BC10,PEBP1,True
GSE267552,BC10,RPLP0,True
GSE267552,BC10,COX6A1,True
GSE267552,BC10,SRSF9,True
GSE267552,BC10,DYNLL1,True
GSE267552,BC10,OASL,True
GSE267552,BC10,RSRC2,True
GSE267552,BC10,ARL6IP4,True
GSE267552,BC10,UBC,True
GSE267552,BC10,RAN,True
GSE267552,BC10,MPHOSPH8,True
GSE267552,BC10,SAP18,True
GSE267552,BC10,RPL21,True
GSE267552,BC10,GTF3A,True
GSE267552,BC10,POMP,True
GSE267552,BC10,HMGB1,True
GSE267552,BC10,ALOX5AP,True
GSE267552,BC10,HSPH1,True
GSE267552,BC10,N4BP2L2,True
GSE267552,BC10,ELF1,True
GSE267552,BC10,RGCC,True
GSE267552,BC10,TPT1,True
GSE267552,BC10,AL138963.4,True
GSE267552,BC10,LCP1,True
GSE267552,BC10,ITM2B,True
GSE267552,BC10,COMMD6,True
GSE267552,BC10,MYCBP2,True
GSE267552,BC10,GPR183,True
GSE267552,BC10,ARGLU1,True
GSE267552,BC10,HNRNPC,True
GSE267552,BC10,TRAC,True
GSE267552,BC10,DAD1,True
GSE267552,BC10,PABPN1,True
GSE267552,BC10,PSME1,True
GSE267552,BC10,PSME2,True
GSE267552,BC10,NEDD8,True
GSE267552,BC10,GZMH,True
GSE267552,BC10,GZMB,True
GSE267552,BC10,SNX6,True
GSE267552,BC10,FAM177A1,True
GSE267552,BC10,PSMA6,True
GSE267552,BC10,NFKBIA,True
GSE267552,BC10,PNN,True
GSE267552,BC10,RPL36AL,True
GSE267552,BC10,ARF6,True
GSE267552,BC10,GNG2,True
GSE267552,BC10,LGALS3,True
GSE267552,BC10,KTN1,True
GSE267552,BC10,DHRS7,True
GSE267552,BC10,PRKCH,True
GSE267552,BC10,HIF1A,True
GSE267552,BC10,SYNE2,True
GSE267552,BC10,CHURC1,True
GSE267552,BC10,ZFP36L1,True
GSE267552,BC10,SRSF5,True
GSE267552,BC10,RBM25,True
GSE267552,BC10,TMED10,True
GSE267552,BC10,FOS,True
GSE267552,BC10,GPR65,True
GSE267552,BC10,CALM1,True
GSE267552,BC10,TC2N,True
GSE267552,BC10,NDUFB1,True
GSE267552,BC10,DDX24,True
GSE267552,BC10,PAPOLA,True
GSE267552,BC10,BCL11B,True
GSE267552,BC10,EVL,True
GSE267552,BC10,PPP2R5C,True
GSE267552,BC10,HSP90AA1,True
GSE267552,BC10,EIF5,True
GSE267552,BC10,ATP5MPL,True
GSE267552,BC10,CRIP1,True
GSE267552,BC10,SNRPN,True
GSE267552,BC10,KLF13,True
GSE267552,BC10,SRP14,True
GSE267552,BC10,PDIA3,True
GSE267552,BC10,SERF2,True
GSE267552,BC10,EID1,True
GSE267552,BC10,ANXA2,True
GSE267552,BC10,VPS13C,True
GSE267552,BC10,RPS27L,True
GSE267552,BC10,PPIB,True
GSE267552,BC10,RPL4,True
GSE267552,BC10,PKM,True
GSE267552,BC10,CSK,True
GSE267552,BC10,COX5A,True
GSE267552,BC10,MORF4L1,True
GSE267552,BC10,IL16,True
GSE267552,BC10,RPS17,True
GSE267552,BC10,AKAP13,True
GSE267552,BC10,ISG20,True
GSE267552,BC10,IDH2,True
GSE267552,BC10,CIB1,True
GSE267552,BC10,IQGAP1,True
GSE267552,BC10,LINC01578,True
GSE267552,BC10,UBE2I,True
GSE267552,BC10,NDUFB10,True
GSE267552,BC10,ATP6V0C,True
GSE267552,BC10,SRRM2,True
GSE267552,BC10,ELOB,True
GSE267552,BC10,IL32,True
GSE267552,BC10,SOCS1,True
GSE267552,BC10,LITAF,True
GSE267552,BC10,GSPT1,True
GSE267552,BC10,ARL6IP1,True
GSE267552,BC10,RBBP6,True
GSE267552,BC10,CD19,False
GSE267552,BC10,LAT,True
GSE267552,BC10,ALDOA,True
GSE267552,BC10,YPEL3,True
GSE267552,BC10,CORO1A,True
GSE267552,BC10,SEPTIN1,True
GSE267552,BC10,FUS,True
GSE267552,BC10,RBL2,True
GSE267552,BC10,MT2A,True
GSE267552,BC10,HERPUD1,True
GSE267552,BC10,CKLF,True
GSE267552,BC10,CIAO2B,True
GSE267552,BC10,PSMB10,True
GSE267552,BC10,GABARAPL2,True
GSE267552,BC10,TERF2IP,True
GSE267552,BC10,COTL1,True
GSE267552,BC10,COX4I1,True
GSE267552,BC10,MAP1LC3B,True
GSE267552,BC10,CYBA,True
GSE267552,BC10,APRT,True
GSE267552,BC10,ANKRD11,True
GSE267552,BC10,TCF25,True
GSE267552,BC10,ITGAE,False
GSE267552,BC10,PFN1,True
GSE267552,BC10,RNASEK,True
GSE267552,BC10,GABARAP,True
GSE267552,BC10,EIF5A,True
GSE267552,BC10,ACAP1,True
GSE267552,BC10,EIF4A1,True
GSE267552,BC10,TRAPPC1,True
GSE267552,BC10,VAMP2,True
GSE267552,BC10,NCOR1,True
GSE267552,BC10,UBB,True
GSE267552,BC10,SNHG29,True
GSE267552,BC10,WSB1,True
GSE267552,BC10,RPL23A,True
GSE267552,BC10,EVI2B,True
GSE267552,BC10,SLFN5,True
GSE267552,BC10,CCL4,True
GSE267552,BC10,CCL4L2,True
GSE267552,BC10,SYNRG,True
GSE267552,BC10,PSMB3,True
GSE267552,BC10,RPL23,True
GSE267552,BC10,ERBB2,False
GSE267552,BC10,IKZF3,True
GSE267552,BC10,KRT10,True
GSE267552,BC10,EIF1,True
GSE267552,BC10,STAT3,True
GSE267552,BC10,RPL27,True
GSE267552,BC10,SKAP1,True
GSE267552,BC10,TOB1,True
GSE267552,BC10,NME2,True
GSE267552,BC10,LIMD2,True
GSE267552,BC10,ERN1,True
GSE267552,BC10,DDX5,True
GSE267552,BC10,PITPNC1,True
GSE267552,BC10,PRKAR1A,True
GSE267552,BC10,RPL38,True
GSE267552,BC10,SLC9A3R1,True
GSE267552,BC10,FDXR,False
GSE267552,BC10,ATP5PD,True
GSE267552,BC10,JPT1,True
GSE267552,BC10,SUMO2,True
GSE267552,BC10,H3F3B,True
GSE267552,BC10,UBALD2,True
GSE267552,BC10,SRSF2,True
GSE267552,BC10,SEPTIN9,True
GSE267552,BC10,EIF4A3,True
GSE267552,BC10,RNF213,True
GSE267552,BC10,ACTG1,True
GSE267552,BC10,P4HB,True
GSE267552,BC10,ARHGDIA,True
GSE267552,BC10,CD7,True
GSE267552,BC10,SMCHD1,True
GSE267552,BC10,MYL12A,True
GSE267552,BC10,MYL12B,True
GSE267552,BC10,NDUFV2,True
GSE267552,BC10,ANKRD12,True
GSE267552,BC10,ROCK1,True
GSE267552,BC10,ATP5F1A,True
GSE267552,BC10,RPL17,True
GSE267552,BC10,MBP,True
GSE267552,BC10,GZMM,True
GSE267552,BC10,BSG,True
GSE267552,BC10,CNN2,True
GSE267552,BC10,GPX4,True
GSE267552,BC10,ATP5F1D,True
GSE267552,BC10,CIRBP,True
GSE267552,BC10,UQCR11,True
GSE267552,BC10,ABHD17A,True
GSE267552,BC10,OAZ1,True
GSE267552,BC10,LSM7,True
GSE267552,BC10,GADD45B,True
GSE267552,BC10,TLE5,True
GSE267552,BC10,MATK,True
GSE267552,BC10,EEF2,True
GSE267552,BC10,MAP2K2,True
GSE267552,BC10,NDUFA11,True
GSE267552,BC10,TNFSF9,True
GSE267552,BC10,PET100,True
GSE267552,BC10,HNRNPM,True
GSE267552,BC10,UBL5,True
GSE267552,BC10,SHFL,True
GSE267552,BC10,EIF3G,True
GSE267552,BC10,ICAM3,True
GSE267552,BC10,CDC37,True
GSE267552,BC10,WDR83OS,True
GSE267552,BC10,TRIR,True
GSE267552,BC10,JUNB,True
GSE267552,BC10,PRDX2,True
GSE267552,BC10,CALR,True
GSE267552,BC10,IER2,True
GSE267552,BC10,C19orf53,True
GSE267552,BC10,ADGRE5,True
GSE267552,BC10,DNAJB1,True
GSE267552,BC10,TECR,True
GSE267552,BC10,RASAL3,True
GSE267552,BC10,KLF2,True
GSE267552,BC10,BST2,True
GSE267552,BC10,JUND,True
GSE267552,BC10,FKBP8,True
GSE267552,BC10,UBA52,True
GSE267552,BC10,REX1BD,True
GSE267552,BC10,COPE,True
GSE267552,BC10,NDUFA13,True
GSE267552,BC10,LSM14A,True
GSE267552,BC10,GPI,True
GSE267552,BC10,FXYD5,True
GSE267552,BC10,COX6B1,True
GSE267552,BC10,HCST,True
GSE267552,BC10,CAPNS1,True
GSE267552,BC10,EIF3K,True
GSE267552,BC10,ACTN4,True
GSE267552,BC10,ECH1,True
GSE267552,BC10,HNRNPL,True
GSE267552,BC10,GMFG,True
GSE267552,BC10,ZFP36,True
GSE267552,BC10,RPS16,True
GSE267552,BC10,SERTAD1,True
GSE267552,BC10,TGFB1,True
GSE267552,BC10,RPS19,True
GSE267552,BC10,ARHGEF1,True
GSE267552,BC10,RABAC1,True
GSE267552,BC10,FOSB,True
GSE267552,BC10,SNRPD2,True
GSE267552,BC10,CALM3,True
GSE267552,BC10,NOP53,True
GSE267552,BC10,SELENOW,True
GSE267552,BC10,EMP3,True
GSE267552,BC10,PPP1R15A,True
GSE267552,BC10,BAX,True
GSE267552,BC10,FTL,True
GSE267552,BC10,CD37,True
GSE267552,BC10,RPL13A,True
GSE267552,BC10,RPS11,True
GSE267552,BC10,NKG7,True
GSE267552,BC10,ZNF331,True
GSE267552,BC10,MYADM,True
GSE267552,BC10,NDUFA3,True
GSE267552,BC10,RPS9,True
GSE267552,BC10,UBE2S,True
GSE267552,BC10,RPS5,True
GSE267552,BC10,SNRPB,True
GSE267552,BC10,TMX4,True
GSE267552,BC10,CST7,True
GSE267552,BC10,APMAP,True
GSE267552,BC10,RALY,True
GSE267552,BC10,EIF2S2,True
GSE267552,BC10,ROMO1,True
GSE267552,BC10,RBM39,True
GSE267552,BC10,SCAND1,True
GSE267552,BC10,SAMHD1,True
GSE267552,BC10,YWHAB,True
GSE267552,BC10,STK4,True
GSE267552,BC10,PREX1,True
GSE267552,BC10,ZFAS1,True
GSE267552,BC10,UBE2V1,True
GSE267552,BC10,NFATC2,True
GSE267552,BC10,GNAS,True
GSE267552,BC10,ATP5F1E,True
GSE267552,BC10,PSMA7,True
GSE267552,BC10,PPDPF,True
GSE267552,BC10,LIME1,True
GSE267552,BC10,SAMSN1,True
GSE267552,BC10,ATP5PF,True
GSE267552,BC10,SOD1,True
GSE267552,BC10,SON,True
GSE267552,BC10,ATP5PO,True
GSE267552,BC10,MRPS6,True
GSE267552,BC10,HMGN1,True
GSE267552,BC10,MX1,True
GSE267552,BC10,ABCG1,False
GSE267552,BC10,CSTB,True
GSE267552,BC10,ITGB2,True
GSE267552,BC10,PRMT2,True
GSE267552,BC10,CHCHD10,True
GSE267552,BC10,MIF,True
GSE267552,BC10,EWSR1,True
GSE267552,BC10,UQCR10,True
GSE267552,BC10,PIK3IP1,True
GSE267552,BC10,MYH9,True
GSE267552,BC10,RAC2,True
GSE267552,BC10,LGALS1,True
GSE267552,BC10,DDX17,True
GSE267552,BC10,SUN2,True
GSE267552,BC10,APOBEC3G,True
GSE267552,BC10,RPL3,True
GSE267552,BC10,ST13,True
GSE267552,BC10,XRCC6,True
GSE267552,BC10,SNU13,True
GSE267552,BC10,SMDT1,True
GSE267552,BC10,TSPO,True
GSE267552,BC10,SLC25A6,True
GSE267552,BC10,CD99,True
GSE267552,BC10,SH3KBP1,True
GSE267552,BC10,EIF1AX,True
GSE267552,BC10,SAT1,True
GSE267552,BC10,DDX3X,True
GSE267552,BC10,NDUFB11,True
GSE267552,BC10,UXT,True
GSE267552,BC10,RBM3,True
GSE267552,BC10,WAS,True
GSE267552,BC10,PLP2,True
GSE267552,BC10,TSPYL2,True
GSE267552,BC10,MSN,True
GSE267552,BC10,IL2RG,True
GSE267552,BC10,CXCR3,True
GSE267552,BC10,ATRX,True
GSE267552,BC10,COX7B,True
GSE267552,BC10,PGK1,True
GSE267552,BC10,ITM2A,True
GSE267552,BC10,SH3BGRL,True
GSE267552,BC10,RPL36A,True
GSE267552,BC10,TSC22D3,True
GSE267552,BC10,SLC25A5,True
GSE267552,BC10,SEPTIN6,True
GSE267552,BC10,NDUFA1,True
GSE267552,BC10,SH2D1A,True
GSE267552,BC10,RBMX,True
GSE267552,BC10,IDS,True
GSE267552,BC10,NSDHL,False
GSE267552,BC10,BCAP31,True
GSE267552,BC10,SSR4,True
GSE267552,BC10,FLNA,True
GSE267552,BC10,G6PD,False
GSE267552,BC10,MT-ND1,True
GSE267552,BC10,MT-ND2,True
GSE267552,BC10,MT-CO1,True
GSE267552,BC10,MT-CO2,True
GSE267552,BC10,MT-ATP8,True
GSE267552,BC10,MT-ATP6,True
GSE267552,BC10,MT-CO3,True
GSE267552,BC10,MT-ND3,True
GSE267552,BC10,MT-ND4L,True
GSE267552,BC10,MT-ND4,True
GSE267552,BC10,MT-ND5,True
GSE267552,BC10,MT-ND6,True
GSE267552,BC10,MT-CYB,True
GSE267552,BC12,ISG15,True
GSE267552,BC12,SSU72,True
GSE267552,BC12,GNB1,True
GSE267552,BC12,RPL22,True
GSE267552,BC12,PARK7,True
GSE267552,BC12,ENO1,True
GSE267552,BC12,EFHD2,True
GSE267552,BC12,CAPZB,True
GSE267552,BC12,MICOS10,True
GSE267552,BC12,HP1BP3,True
GSE267552,BC12,CDC42,True
GSE267552,BC12,PNRC2,True
GSE267552,BC12,SRSF10,True
GSE267552,BC12,SRRM1,True
GSE267552,BC12,RUNX3,True
GSE267552,BC12,SYF2,True
GSE267552,BC12,RSRP1,True
GSE267552,BC12,TMEM50A,True
GSE267552,BC12,SH3BGRL3,True
GSE267552,BC12,CD52,True
GSE267552,BC12,ZNF683,True
GSE267552,BC12,HMGN2,True
GSE267552,BC12,IFI6,True
GSE267552,BC12,DNAJC8,True
GSE267552,BC12,ATP5IF1,True
GSE267552,BC12,EPB41,True
GSE267552,BC12,AL137857.1,True
GSE267552,BC12,LAPTM5,True
GSE267552,BC12,PTP4A2,True
GSE267552,BC12,KHDRBS1,True
GSE267552,BC12,LCK,True
GSE267552,BC12,RBBP4,True
GSE267552,BC12,SFPQ,True
GSE267552,BC12,THRAP3,True
GSE267552,BC12,NDUFS5,True
GSE267552,BC12,MACF1,True
GSE267552,BC12,CAP1,True
GSE267552,BC12,SMAP2,True
GSE267552,BC12,YBX1,True
GSE267552,BC12,PRDX1,True
GSE267552,BC12,UQCRH,True
GSE267552,BC12,CMPK1,True
GSE267552,BC12,EPS15,True
GSE267552,BC12,TUT4,True
GSE267552,BC12,TMEM59,True
GSE267552,BC12,DHCR24,False
GSE267552,BC12,JUN,True
GSE267552,BC12,JAK1,True
GSE267552,BC12,PDE4B,True
GSE267552,BC12,MIER1,True
GSE267552,BC12,SERBP1,True
GSE267552,BC12,SRSF11,True
GSE267552,BC12,ZRANB2,True
GSE267552,BC12,PRKACB,True
GSE267552,BC12,GNG5,True
GSE267552,BC12,GTF2B,True
GSE267552,BC12,GBP5,True
GSE267552,BC12,RPL5,True
GSE267552,BC12,PRPF38B,True
GSE267552,BC12,PSMA5,True
GSE267552,BC12,CD53,True
GSE267552,BC12,DENND2D,True
GSE267552,BC12,ATP5PB,True
GSE267552,BC12,RAP1A,True
GSE267552,BC12,CSDE1,True
GSE267552,BC12,CD2,True
GSE267552,BC12,TENT5C,True
GSE267552,BC12,HMGCS2,False
GSE267552,BC12,RBM8A,True
GSE267552,BC12,TXNIP,True
GSE267552,BC12,LINC01138,True
GSE267552,BC12,MRPS21,True
GSE267552,BC12,MCL1,True
GSE267552,BC12,ENSA,True
GSE267552,BC12,CDC42SE1,True
GSE267552,BC12,S100A10,True
GSE267552,BC12,S100A11,True
GSE267552,BC12,S100A6,True
GSE267552,BC12,S100A4,True
GSE267552,BC12,TPM3,True
GSE267552,BC12,ADAR,True
GSE267552,BC12,KRTCAP2,True
GSE267552,BC12,FDPS,False
GSE267552,BC12,SSR2,True
GSE267552,BC12,SH2D2A,True
GSE267552,BC12,PYHIN1,True
GSE267552,BC12,IFI16,True
GSE267552,BC12,TAGLN2,True
GSE267552,BC12,CD48,True
GSE267552,BC12,TSTD1,True
GSE267552,BC12,ARHGAP30,True
GSE267552,BC12,HSPA6,True
GSE267552,BC12,HSD17B7,False
GSE267552,BC12,CD247,True
GSE267552,BC12,RCSD1,True
GSE267552,BC12,XCL2,True
GSE267552,BC12,XCL1,True
GSE267552,BC12,SELL,True
GSE267552,BC12,PRRC2C,True
GSE267552,BC12,PRDX6,True
GSE267552,BC12,GAS5,True
GSE267552,BC12,RABGAP1L,True
GSE267552,BC12,CACYBP,True
GSE267552,BC12,ARPC5,True
GSE267552,BC12,TPR,True
GSE267552,BC12,RGS1,True
GSE267552,BC12,PTPRC,True
GSE267552,BC12,BTG2,True
GSE267552,BC12,NUCKS1,True
GSE267552,BC12,FCMR,True
GSE267552,BC12,CD46,True
GSE267552,BC12,TRAF3IP3,True
GSE267552,BC12,CAPN2,True
GSE267552,BC12,SRP9,True
GSE267552,BC12,H3F3A,True
GSE267552,BC12,ARF1,True
GSE267552,BC12,GUK1,True
GSE267552,BC12,TOMM20,True
GSE267552,BC12,ARID4B,True
GSE267552,BC12,LYST,True
GSE267552,BC12,HNRNPU,True
GSE267552,BC12,LINC01871,True
GSE267552,BC12,ID2,True
GSE267552,BC12,YWHAQ,True
GSE267552,BC12,PDIA6,True
GSE267552,BC12,RHOB,True
GSE267552,BC12,OST4,True
