spearman,r2,rmse,mae,prediction_sd,observed_sd,sd_ratio,calibration_slope,calibration_intercept,cohort,held_out_donor,target,n_cells,noncognate_spearman,specificity_delta,passes_hard_gate,passes_exploratory_gate
0.3363773617101006,-0.18706384903939388,0.5359442813085487,0.43190509315054737,0.39715142672489084,0.4919065456893207,0.8073717054696901,0.4590630311637215,0.6899429233534893,GSE267552,BC07,PD-1,831,0.007748628899434058,0.3286287328106665,False,False
0.4633328849641703,0.020433513259229374,0.5628064225146596,0.4459633923568258,0.5004049160385782,0.5686461269894711,0.8799935360288552,0.5421566645716538,0.8508119444841628,GSE267552,BC08,PD-1,1378,-0.004294368471695524,0.4676272534358658,True,True
0.3518755209780495,-0.37991113244494734,0.4825319857040637,0.39971928425072234,0.4327996672044501,0.41077173053168925,1.0536257367181734,0.3458274982190563,0.8858300719916531,GSE267552,BC09,PD-1,60,-0.0685569880603134,0.42043250903836293,False,False
0.6654217649427727,0.45511421694892884,0.5163820533813441,0.4133605719385014,0.5965342877558373,0.6995494216080583,0.8527407347211873,0.8239797051642319,0.3867421644746283,GSE267552,BC10,PD-1,998,-0.04418373049181237,0.7096054954345851,True,True
0.301367759397003,-0.08901559524073477,0.4950148025000662,0.38387047618635106,0.36132727348381655,0.47435243724018505,0.7617274522421417,0.4282560538745817,0.789799756370636,GSE267552,BC12,PD-1,498,-0.05305441356317479,0.3544221729601778,False,False
0.041248978473687144,-0.5843655274859823,0.32726739060906146,0.2526712227626195,0.19715683297753694,0.2600010138690664,0.7582925544929718,0.023310234835444903,0.6011527469249911,GSE267552,BC07,PD-L1,831,-0.05310822798252347,0.09435720645621062,False,False
-0.04388686611598618,-0.8834641541738106,0.3762397547465234,0.29120026140918337,0.2386219282302695,0.2741485814685596,0.8704109536223721,-0.0502474496716763,0.7417074515097068,GSE267552,BC08,PD-L1,1378,-0.050449895389685064,0.006563029273698881,False,False
-0.006557377049180329,-0.3571471901040495,0.32851930860039325,0.26421838291122635,0.15616671735657014,0.281998906466866,0.5537848331157244,-0.005213473226720529,0.7152867205053955,GSE267552,BC09,PD-L1,60,-0.1956763368588011,0.18911895980962076,False,False
-0.008689919708729496,-0.49218844536408946,0.343951779281124,0.26362506247881706,0.19292632777907526,0.2815695741783379,0.6851817293898431,-0.02103195778746646,0.6779832626156176,GSE267552,BC10,PD-L1,998,0.05119543227451142,-0.059885351983240916,False,False
0.0261145791619602,-0.8033567934825283,0.2893510498655581,0.23002998090139642,0.17438658690536374,0.21546872031463782,0.8093359753133357,0.008987951274917404,0.5627859647565197,GSE267552,BC12,PD-L1,498,-0.06127833829122617,0.08739291745318636,False,False
-0.009235292804547107,-0.6023119177254681,0.28610534831110035,0.22701689761763577,0.1668269709933821,0.2260229010658347,0.7380976450027498,-0.008995016899413144,0.8008239198938872,GSE267552,BC07,CTLA4,831,-0.049907677084344036,0.04067238427979693,False,False
-0.01623979020216703,-0.9503742342709403,0.3035720975892702,0.24364262407693071,0.2064446940832949,0.21737163698766915,0.9497315148572301,-0.01434049650749809,0.8495891241370025,GSE267552,BC08,CTLA4,1378,-0.014253888166690445,-0.0019859020354765847,False,False
0.05857182550708532,-0.23387284418553267,0.2567960276217445,0.20072336376556577,0.1329807316292219,0.23118151117897298,0.5752221747796806,0.20434313846027616,0.6681282739615864,GSE267552,BC09,CTLA4,60,0.2326757432620173,-0.17410391775493197,False,False
0.038429639022956576,-0.40175860461162705,0.2803472518734586,0.22032796765600532,0.15932875041199235,0.23678799922961985,0.6728751073971737,0.06881987782683964,0.7127163497963942,GSE267552,BC10,CTLA4,998,0.08576282809202007,-0.047333189069063496,False,False
