source_cohort,held_out_donor,gene,scaler_scale
GSE267552,BC12,HNRNPDL,1.0151259870610843
GSE267552,BC12,H2AFZ,1.0006431763456245
GSE267552,BC12,UBE2D3,0.9711555702852519
GSE267552,BC12,MCUB,0.7797430640712663
GSE267552,BC12,SNHG8,0.9424063143534818
GSE267552,BC12,C4orf3,0.9209956052781818
GSE267552,BC12,ANXA5,0.8881147667672451
GSE267552,BC12,HMGB2,0.9439974441780075
GSE267552,BC12,SUB1,0.9886779759320008
GSE267552,BC12,IL7R,1.5452822619601514
GSE267552,BC12,FYB1,1.041337667702295
GSE267552,BC12,PTGER4,0.9668939255881657
GSE267552,BC12,PRKAA1,0.54626038536738
GSE267552,BC12,EMB,0.9518215650901254
GSE267552,BC12,PARP8,0.9663497643184308
GSE267552,BC12,GZMK,1.5053430092040694
GSE267552,BC12,GZMA,1.2373228444372169
GSE267552,BC12,GPBP1,0.8213574357101718
GSE267552,BC12,KIF2A,0.8568426097520804
GSE267552,BC12,PIK3R1,1.109564174520291
GSE267552,BC12,BTF3,0.9812889504419714
GSE267552,BC12,NSA2,0.893816279053729
GSE267552,BC12,TBCA,0.8842569692705878
GSE267552,BC12,COX7C,0.9870232104772281
GSE267552,BC12,CCNH,1.0226437879026782
GSE267552,BC12,CAST,0.9022844252814978
GSE267552,BC12,LNPEP,0.8235234088928365
GSE267552,BC12,CAMK4,0.7907530433236238
GSE267552,BC12,REEP5,0.8951475175358776
GSE267552,BC12,TNFAIP8,0.8451806691563887
GSE267552,BC12,HINT1,1.030528576329449
GSE267552,BC12,CDC42SE2,0.8645187886316614
GSE267552,BC12,C5orf56,0.8203613404749637
GSE267552,BC12,IRF1,1.0570309529843414
GSE267552,BC12,UQCRQ,0.8789894812380075
GSE267552,BC12,TCF7,0.8137878985602037
GSE267552,BC12,SKP1,0.9834005808178229
GSE267552,BC12,UBE2B,0.7969331650061656
GSE267552,BC12,HNRNPA0,0.8433168657096041
GSE267552,BC12,MATR3,0.8970267558072956
GSE267552,BC12,PAIP2,0.8475021330515022
GSE267552,BC12,UBE2D2,0.9099692720515066
GSE267552,BC12,CD14,0.046051160039210795
GSE267552,BC12,IK,0.8001309901539888
GSE267552,BC12,NDFIP1,0.8762087694846297
GSE267552,BC12,NR3C1,0.8661304625249338
GSE267552,BC12,CD74,1.2756558258220914
GSE267552,BC12,ANXA6,0.9564632172039521
GSE267552,BC12,ITK,0.9048558737953089
GSE267552,BC12,MAT2B,0.789406630415363
GSE267552,BC12,LCP2,0.9864504059165669
GSE267552,BC12,NPM1,1.0194995963135711
GSE267552,BC12,DUSP1,1.4373105254906913
GSE267552,BC12,ATP6V0E1,0.956100672579341
GSE267552,BC12,HIGD2A,0.9744387103610959
GSE267552,BC12,PRELID1,0.8150951795672966
GSE267552,BC12,CANX,0.8422737427545913
GSE267552,BC12,SQSTM1,0.9543745746480774
GSE267552,BC12,RACK1,0.8256958590482504
GSE267552,BC12,SERPINB9,0.7842743583543885
GSE267552,BC12,PRPF4B,0.8354343973234944
GSE267552,BC12,TMEM14B,0.8035441660210627
GSE267552,BC12,NOL7,0.7830004272853118
GSE267552,BC12,DEK,0.9134802600140564
GSE267552,BC12,HIST1H4C,1.147268338290723
GSE267552,BC12,HIST1H1E,0.9775014688083707
GSE267552,BC12,HIST1H1D,0.9635238939527029
GSE267552,BC12,BTN3A2,0.7911268516446431
GSE267552,BC12,HLA-F,0.9852453710663837
GSE267552,BC12,PPP1R18,0.863754741118605
GSE267552,BC12,TUBB,0.8782101934795491
GSE267552,BC12,TNF,0.8158908644014419
GSE267552,BC12,LTB,1.0099453085853318
GSE267552,BC12,CSNK2B,0.8978342822226071
GSE267552,BC12,CLIC1,1.0274590903447511
GSE267552,BC12,HSPA1A,1.6966877181885467
GSE267552,BC12,HSPA1B,1.584303946657526
GSE267552,BC12,GPSM3,0.9631385019775704
GSE267552,BC12,HLA-DRA,0.9496292488862809
GSE267552,BC12,HLA-DRB5,0.9669557984367924
GSE267552,BC12,HLA-DRB1,1.2031141057044532
GSE267552,BC12,HLA-DQB1,0.7898114336582589
GSE267552,BC12,TAP2,0.8085715236268005
GSE267552,BC12,PSMB8,0.9628188444325743
GSE267552,BC12,PSMB9,1.0625901927115138
GSE267552,BC12,TAP1,0.8570144373801799
GSE267552,BC12,BRD2,0.9469986653957145
GSE267552,BC12,HLA-DPA1,1.1203991732244059
GSE267552,BC12,HLA-DPB1,1.0789915897039497
GSE267552,BC12,RPS18,0.7806122456010969
GSE267552,BC12,TAPBP,0.9328354045918921
GSE267552,BC12,CUTA,0.8645140812525787
GSE267552,BC12,DEF6,0.8486658403945947
GSE267552,BC12,RPL10A,0.9563225694534545
GSE267552,BC12,FKBP5,0.7970507400567469
GSE267552,BC12,SRSF3,0.818104617794148
GSE267552,BC12,TOMM6,0.8800029812865142
GSE267552,BC12,CCND3,0.8723733984365855
GSE267552,BC12,HSP90AB1,1.1828313782653206
GSE267552,BC12,PHF3,0.8564461397665679
GSE267552,BC12,COX7A2,0.9643416335028812
GSE267552,BC12,SNHG5,0.8286136576154881
GSE267552,BC12,PNRC1,0.9852421471149984
GSE267552,BC12,PNISR,0.8903861456863218
GSE267552,BC12,PRDM1,1.082762280627053
GSE267552,BC12,CRYBG1,0.9501957148507602
GSE267552,BC12,SNX3,0.7982455342233277
GSE267552,BC12,CD164,0.8455825260073102
GSE267552,BC12,FYN,1.0335695605859792
GSE267552,BC12,RWDD1,0.8120348538391239
GSE267552,BC12,SERINC1,0.8191924429433177
GSE267552,BC12,THEMIS,0.8363256847881805
GSE267552,BC12,SAMD3,0.9152303738439046
GSE267552,BC12,BCLAF1,0.8198346446379765
GSE267552,BC12,TNFAIP3,1.266848788798036
GSE267552,BC12,ABRACL,0.8811577463649818
GSE267552,BC12,CITED2,1.0197880880473942
GSE267552,BC12,SF3B5,0.7793341525048655
GSE267552,BC12,UTRN,0.8433647404861521
GSE267552,BC12,SYNE1,0.8058142526427297
GSE267552,BC12,DYNLT1,0.8261497255989075
GSE267552,BC12,SYTL3,0.8560214194173971
GSE267552,BC12,EZR,1.0461549454482522
GSE267552,BC12,TAGAP,1.1841128867201056
GSE267552,BC12,WTAP,0.8184366052675065
GSE267552,BC12,PSMB1,0.8812281663058734
GSE267552,BC12,RAC1,0.8210673764074553
GSE267552,BC12,NDUFA4,0.9769055411887301
GSE267552,BC12,TOMM7,0.9796978143713981
GSE267552,BC12,CYCS,0.8615625823355262
GSE267552,BC12,HNRNPA2B1,0.9780843789205119
GSE267552,BC12,CBX3,0.8744676064877459
GSE267552,BC12,TAX1BP1,0.8495727450901308
GSE267552,BC12,HERPUD2,0.8028346594636403
GSE267552,BC12,SEPTIN7,1.0043203156371585
GSE267552,BC12,AOAH,0.8280993493219903
GSE267552,BC12,TRG-AS1,0.8492492217498309
GSE267552,BC12,STK17A,1.0316278542350257
GSE267552,BC12,PPIA,0.979011354143354
GSE267552,BC12,H2AFV,0.8573693050919253
GSE267552,BC12,IKZF1,0.9671418315961637
GSE267552,BC12,SEC61G,0.8832989054832429
GSE267552,BC12,EGFR,1.0
GSE267552,BC12,CHCHD2,0.9811987534793915
GSE267552,BC12,SBDS,0.8373964386407733
GSE267552,BC12,MDH2,0.8091264597582515
GSE267552,BC12,HSPB1,0.9592024621578373
GSE267552,BC12,SRI,0.818605304528548
GSE267552,BC12,AKAP9,0.8009409141810026
GSE267552,BC12,SEM1,0.9163657144761096
GSE267552,BC12,ARPC1B,1.0281709240546395
GSE267552,BC12,ATP5MF,0.9167493989981944
GSE267552,BC12,LAMTOR4,0.9294471929999278
GSE267552,BC12,GNB2,0.8763660991913362
GSE267552,BC12,FIS1,0.7845573954541224
GSE267552,BC12,KMT2E,0.9490187876386699
GSE267552,BC12,LSM8,0.7849804556097149
GSE267552,BC12,ARF5,0.8345222368269339
GSE267552,BC12,ZC3HAV1,0.8237909015556761
GSE267552,BC12,NDUFB2,0.8644841622606001
GSE267552,BC12,TRBV7-6,0.8073297399077624
GSE267552,BC12,TRBV7-9,0.8275924561600273
GSE267552,BC12,TRBV27,0.7950944867439523
GSE267552,BC12,TRBC1,0.9540298970181625
GSE267552,BC12,TRBC2,1.1186277700174838
GSE267552,BC12,GSTK1,0.9850425507819733
GSE267552,BC12,ZYX,0.9180800672220425
GSE267552,BC12,GIMAP7,1.1110013131891778
GSE267552,BC12,GIMAP4,1.014524491845691
GSE267552,BC12,GIMAP5,0.901458304258146
GSE267552,BC12,PCM1,0.7939899889587263
GSE267552,BC12,DOK2,0.779288490585868
GSE267552,BC12,DUSP4,1.1221547934620046
GSE267552,BC12,SARAF,0.9307317887044287
GSE267552,BC12,LEPROTL1,1.0471826059036022
GSE267552,BC12,NSD3,0.776915419724825
GSE267552,BC12,TCEA1,0.9340003662670509
GSE267552,BC12,RPS20,1.0101654598608254
GSE267552,BC12,SDCBP,0.7877353671244196
GSE267552,BC12,PDE7A,0.8300990824224328
GSE267552,BC12,SNHG6,0.915536269369833
GSE267552,BC12,TRAM1,0.8205993865806588
GSE267552,BC12,RPL7,1.0188595252125006
GSE267552,BC12,RBIS,0.8204403629036788
GSE267552,BC12,UQCRB,1.0162061905714512
GSE267552,BC12,MTDH,0.8895658409241839
GSE267552,BC12,COX6C,0.9855370748395579
GSE267552,BC12,RNF19A,0.9633265213559625
GSE267552,BC12,PABPC1,1.0256412208785792
GSE267552,BC12,YWHAZ,0.9736632510208368
GSE267552,BC12,EIF3E,0.7884286512638731
GSE267552,BC12,EIF3H,0.9102017275383665
GSE267552,BC12,RAD21,0.8291999617825276
GSE267552,BC12,NDUFB9,0.8418114862611097
GSE267552,BC12,LINC00861,0.7791941135849106
GSE267552,BC12,FAM49B,0.7936936670518844
GSE267552,BC12,SLA,0.9332640495729514
GSE267552,BC12,LY6E,1.0980538843336987
GSE267552,BC12,EEF1D,0.9059930592428435
GSE267552,BC12,VPS28,0.9086177774655327
GSE267552,BC12,DOCK8,0.8500404952496429
GSE267552,BC12,SMARCA2,0.7886597522452757
GSE267552,BC12,VLDLR,0.030022638067825094
GSE267552,BC12,CD274,0.14694425357711483
GSE267552,BC12,PSIP1,0.8055182723704432
GSE267552,BC12,RPS6,0.9109609186908945
GSE267552,BC12,DNAJA1,1.1283064112304442
GSE267552,BC12,VCP,0.8468817201935729
GSE267552,BC12,TLN1,0.9046409193434457
GSE267552,BC12,GLIPR2,0.8017991002202292
GSE267552,BC12,TOMM5,0.7766943190700568
GSE267552,BC12,ANXA1,1.2581030098879704
GSE267552,BC12,OSTF1,0.7882430094173843
GSE267552,BC12,HNRNPK,0.9852287650229561
GSE267552,BC12,SEMA4D,0.7906457521477611
GSE267552,BC12,ANP32B,0.8982668745329604
GSE267552,BC12,SEC61B,0.9166077114273993
GSE267552,BC12,TXN,0.8448091414830287
GSE267552,BC12,PTBP3,0.7863373727375158
GSE267552,BC12,AKNA,0.8435644746095068
GSE267552,BC12,ATP6V1G1,0.9342513844192445
GSE267552,BC12,STOM,0.7893653157328737
GSE267552,BC12,RPL35,0.9171845090759198
GSE267552,BC12,ARPC5L,0.8174561141314683
GSE267552,BC12,HSPA5,1.0649945883637917
GSE267552,BC12,C9orf16,0.8844570897339415
GSE267552,BC12,SPTAN1,0.8448755459655906
GSE267552,BC12,SET,0.9806253624525301
GSE267552,BC12,C9orf78,0.847621458158951
GSE267552,BC12,FNBP1,0.8922416135223158
GSE267552,BC12,EDF1,0.9306131517400519
GSE267552,BC12,PAXX,0.9195010490972584
GSE267552,BC12,MRPL41,0.7757111200404297
GSE267552,BC12,KLF6,1.21770273111082
GSE267552,BC12,GDI2,0.8220846583184667
GSE267552,BC12,ATP5F1C,0.8150715418234855
GSE267552,BC12,CELF2,0.8955687954897955
GSE267552,BC12,OPTN,0.8425906119428924
GSE267552,BC12,FAM107B,0.9770496236303727
GSE267552,BC12,VIM,1.115652831918498
GSE267552,BC12,AL133415.1,0.9320371316978832
GSE267552,BC12,PIP4K2A,0.8919027888117766
GSE267552,BC12,APBB1IP,0.9088969053824664
GSE267552,BC12,EPC1,0.8593063535423129
GSE267552,BC12,ITGB1,1.0079430363163862
GSE267552,BC12,CREM,0.8502117661965625
GSE267552,BC12,HNRNPF,0.9167553519955652
GSE267552,BC12,DDX21,0.7870582590266971
GSE267552,BC12,SRGN,1.00384588380825
GSE267552,BC12,PRF1,0.9677574349236546
GSE267552,BC12,PSAP,0.8903489117166146
GSE267552,BC12,SPOCK2,0.9462380728503172
GSE267552,BC12,ANAPC16,0.9381007469120085
GSE267552,BC12,DDIT4,1.1897292779033548
GSE267552,BC12,VDAC2,0.7767889977991013
GSE267552,BC12,ANXA11,0.8672660915643335
GSE267552,BC12,GHITM,0.8419759499740797
GSE267552,BC12,PGAM1,0.839664451216347
GSE267552,BC12,NDUFB8,0.8887401482783335
GSE267552,BC12,OGA,0.8088808248060693
GSE267552,BC12,ATP5MD,0.9787050703425381
GSE267552,BC12,DUSP5,0.8312497663137732
GSE267552,BC12,PDCD4,1.0138506267440366
GSE267552,BC12,RGS10,0.9009186247285984
GSE267552,BC12,BUB3,0.8526275019731353
GSE267552,BC12,IFITM2,1.2012705459722013
GSE267552,BC12,IFITM1,1.1592652063140796
GSE267552,BC12,POLR2L,0.9424038552435654
GSE267552,BC12,CTSD,0.928620424756865
GSE267552,BC12,LSP1,1.021395975337234
GSE267552,BC12,CD81,0.94852443166419
GSE267552,BC12,NAP1L4,0.9298780393493195
GSE267552,BC12,RHOG,0.7860060134243736
GSE267552,BC12,TRIM22,0.9418717055204294
GSE267552,BC12,TAF10,0.9100260125669926
GSE267552,BC12,EIF3F,0.9432780625182225
GSE267552,BC12,RPL27A,1.0100449117784427
GSE267552,BC12,EIF4G2,0.9156973814988035
GSE267552,BC12,PSMA1,0.7944720366606717
GSE267552,BC12,C11orf58,0.9078945242032237
GSE267552,BC12,NUCB2,0.8484676402123408
GSE267552,BC12,LDHA,1.0460756687866335
GSE267552,BC12,EIF3M,0.7982925836304738
GSE267552,BC12,CD44,1.0478593635554336
GSE267552,BC12,UBE2L6,0.8766894038906905
GSE267552,BC12,SELENOH,0.8070186105567406
GSE267552,BC12,CD6,0.8573360342841059
GSE267552,BC12,CD5,0.8313253756612803
GSE267552,BC12,TMEM258,0.9406546990519106
GSE267552,BC12,FTH1,0.919211147459998
GSE267552,BC12,AHNAK,1.0766528027520366
GSE267552,BC12,EEF1G,1.0183902635310946
GSE267552,BC12,UBXN1,0.8749301422767859
GSE267552,BC12,SLC3A2,0.8210482888815779
GSE267552,BC12,PLAAT4,1.059301226856687
GSE267552,BC12,COX8A,0.9635622489001607
GSE267552,BC12,PPP1R14B,0.9907662179257852
GSE267552,BC12,TRMT112,0.9292172712153363
GSE267552,BC12,SF1,0.9396417226916679
GSE267552,BC12,NEAT1,1.00476900824033
GSE267552,BC12,MALAT1,0.7816783197838535
GSE267552,BC12,CFL1,0.9538603185371182
GSE267552,BC12,CTSW,1.1037052531472618
GSE267552,BC12,CCDC85B,0.8195892327860081
GSE267552,BC12,DRAP1,0.9759346955858483
GSE267552,BC12,SF3B2,0.8768061697053775
GSE267552,BC12,RAB1B,0.7827638632138938
GSE267552,BC12,POLD4,0.7821374475841985
GSE267552,BC12,PPP1CA,0.8831806004323342
GSE267552,BC12,TBC1D10C,0.8992577563496726
GSE267552,BC12,PTPRCAP,1.0157616933976137
GSE267552,BC12,CORO1B,1.0144318300525732
GSE267552,BC12,GSTP1,0.9538929724776088
GSE267552,BC12,DHCR7,0.2748363849203719
GSE267552,BC12,UCP2,0.9297479351486334
GSE267552,BC12,SPCS2,0.8481397729599919
GSE267552,BC12,RSF1,0.788458751065957
GSE267552,BC12,NDUFC2,0.8223835365047674
GSE267552,BC12,CTSC,0.9412837010906892
GSE267552,BC12,TAF1D,0.8151663939606367
GSE267552,BC12,BIRC3,0.8527972527703477
GSE267552,BC12,CASP4,0.7802073693592888
GSE267552,BC12,CARD16,0.8864789623898705
GSE267552,BC12,ATM,0.8341064622730238
GSE267552,BC12,NCAM1,0.08011225462250766
GSE267552,BC12,IL10RA,0.937800201886337
GSE267552,BC12,CD3E,0.8132419318287338
GSE267552,BC12,CD3D,1.0009749366251215
GSE267552,BC12,CD3G,1.0228170780608448
GSE267552,BC12,ATP5MG,1.0152340065437764
GSE267552,BC12,KMT2A,0.9221789788063792
GSE267552,BC12,DDX6,0.9113817541243089
GSE267552,BC12,CRTAM,0.9116898440739664
GSE267552,BC12,HSPA8,1.1973117152119013
GSE267552,BC12,ETS1,1.040044930511722
GSE267552,BC12,WNK1,0.8508345730595094
GSE267552,BC12,CCND2,0.7931662995780235
GSE267552,BC12,CD27,0.9416928438182585
GSE267552,BC12,GAPDH,0.981929974830577
GSE267552,BC12,LAG3,0.853704188717611
GSE267552,BC12,CD4,0.09319361148315157
GSE267552,BC12,TPI1,0.9943096722563575
GSE267552,BC12,C12orf57,1.0456235357065413
GSE267552,BC12,PTPN6,0.8011052801539379
GSE267552,BC12,SLC2A3,1.0615556430425372
GSE267552,BC12,KLRG1,0.8261420474973997
GSE267552,BC12,CLEC2D,0.9593375687115576
GSE267552,BC12,CD69,1.1787462856302193
GSE267552,BC12,CLEC2B,1.047261244933284
GSE267552,BC12,KLRD1,1.0031153924748242
GSE267552,BC12,KLRK1,1.0366731757143535
GSE267552,BC12,KLRC4,0.8333388803054477
GSE267552,BC12,KLRC2,0.8427749674658258
GSE267552,BC12,LINC02446,1.0197652786122793
GSE267552,BC12,CDKN1B,0.9697115166781497
GSE267552,BC12,ATF7IP,0.836726652304901
GSE267552,BC12,ARHGDIB,0.9264174270086998
GSE267552,BC12,LDHB,0.9899410130605107
GSE267552,BC12,RESF1,1.0683610849001468
GSE267552,BC12,SCAF11,0.8830771335284714
GSE267552,BC12,SLC38A1,0.7988290780820422
GSE267552,BC12,SLC38A2,0.8636942433085621
GSE267552,BC12,PCED1B,0.785013289035681
GSE267552,BC12,PCED1B-AS1,1.0323347940842467
GSE267552,BC12,TUBA1B,0.9054730428426887
GSE267552,BC12,TUBA1A,0.9618487344220567
GSE267552,BC12,TMBIM6,0.9986112410745673
GSE267552,BC12,LIMA1,0.4302771100264992
GSE267552,BC12,DAZAP2,0.9875411221082553
GSE267552,BC12,BIN2,0.8268453768397971
GSE267552,BC12,NR4A1,0.792380060386081
GSE267552,BC12,EIF4B,0.9122637495490138
GSE267552,BC12,PFDN5,0.9893534890419129
GSE267552,BC12,PRR13,0.923741183640653
GSE267552,BC12,ATP5MC2,1.0014444937790128
GSE267552,BC12,HNRNPA1,0.9939433894724956
GSE267552,BC12,BLOC1S1,0.8434568904355442
GSE267552,BC12,CD63,0.8363940476318342
GSE267552,BC12,PA2G4,0.8633632576192656
GSE267552,BC12,MYL6,0.9733773088850307
GSE267552,BC12,ATP5F1B,0.8925647474041518
GSE267552,BC12,PTGES3,0.9827619931814873
GSE267552,BC12,NACA,0.8432856379545003
GSE267552,BC12,ARHGAP9,0.8379424181663991
GSE267552,BC12,USP15,0.8166036625001482
GSE267552,BC12,TMBIM4,0.8404288801636918
GSE267552,BC12,IFNG,0.8003828001914152
GSE267552,BC12,RAP1B,0.923063284188355
GSE267552,BC12,GLIPR1,0.8809278725596887
GSE267552,BC12,NAP1L1,0.8446649899843526
GSE267552,BC12,PPP1R12A,0.8134455265848141
GSE267552,BC12,AC025164.1,0.7824677537021308
GSE267552,BC12,SLC25A3,0.8882051309975662
GSE267552,BC12,HSP90B1,1.0074552286990075
GSE267552,BC12,C12orf75,0.8097902479221037
GSE267552,BC12,ISCU,0.8559883644301755
GSE267552,BC12,SELPLG,0.9027144327254127
GSE267552,BC12,ARPC3,1.0055407201757571
GSE267552,BC12,ERP29,0.9291992416108302
GSE267552,BC12,PEBP1,0.8739961042936981
GSE267552,BC12,RPLP0,0.8398752396451544
GSE267552,BC12,COX6A1,0.9976952941551643
GSE267552,BC12,SRSF9,0.8229539191128655
GSE267552,BC12,DYNLL1,0.8868758909645578
GSE267552,BC12,OASL,0.8448197562754058
GSE267552,BC12,RSRC2,0.8258522286155028
GSE267552,BC12,ARL6IP4,0.8803838065626448
GSE267552,BC12,UBC,0.9685270903399988
GSE267552,BC12,RAN,0.95036656842173
GSE267552,BC12,MPHOSPH8,0.8634867908188752
GSE267552,BC12,SAP18,0.9353159451202493
GSE267552,BC12,MRPL57,0.7820843380786107
GSE267552,BC12,RPL21,0.9577028910197793
GSE267552,BC12,GTF3A,0.8609564559267443
GSE267552,BC12,POMP,0.7770822190263368
GSE267552,BC12,HMGB1,1.0158796954149318
GSE267552,BC12,ALOX5AP,1.0872198945880496
GSE267552,BC12,HSPH1,1.1159852892824158
GSE267552,BC12,N4BP2L2,0.8578267633466586
GSE267552,BC12,ELF1,0.9896243364290677
GSE267552,BC12,RGCC,1.201311423977062
GSE267552,BC12,TPT1,0.8580093819418091
GSE267552,BC12,LCP1,1.008906529435859
GSE267552,BC12,ITM2B,0.9418530484883186
GSE267552,BC12,COMMD6,1.0122298191668215
GSE267552,BC12,MYCBP2,0.816432459181907
GSE267552,BC12,GPR183,0.7954594595640396
GSE267552,BC12,ARGLU1,0.9233807519128936
GSE267552,BC12,LAMP1,0.7871590890802388
GSE267552,BC12,HNRNPC,0.9226814322743406
GSE267552,BC12,TRAC,0.8894148946766758
GSE267552,BC12,DAD1,0.9084340243935054
GSE267552,BC12,PABPN1,0.78392662726198
GSE267552,BC12,PSME1,1.0095072115361428
GSE267552,BC12,PSME2,1.0274853387113287
GSE267552,BC12,NEDD8,0.8835941434973424
GSE267552,BC12,GZMH,1.1275528452180856
GSE267552,BC12,GZMB,0.9046735627228222
GSE267552,BC12,SNX6,0.8326395085035415
GSE267552,BC12,FAM177A1,0.9096404431399783
GSE267552,BC12,PSMA6,0.8382252509418897
GSE267552,BC12,NFKBIA,1.2821366078319443
GSE267552,BC12,PNN,0.7957609149725798
GSE267552,BC12,RPL36AL,0.9548057913106544
GSE267552,BC12,ARF6,0.9137861812972788
GSE267552,BC12,GNG2,0.8896222143069135
GSE267552,BC12,RTRAF,0.7801529937313966
GSE267552,BC12,LGALS3,0.839094161605088
GSE267552,BC12,KTN1,0.9656887774815178
GSE267552,BC12,DHRS7,0.8971638448869832
GSE267552,BC12,PRKCH,0.9265574709297675
GSE267552,BC12,HIF1A,0.895693987756762
GSE267552,BC12,SYNE2,0.9977743096953534
GSE267552,BC12,CHURC1,0.8927479849342913
GSE267552,BC12,ZFP36L1,1.0779302488215987
GSE267552,BC12,SRSF5,0.9048456294084721
GSE267552,BC12,RBM25,0.870965051623061
GSE267552,BC12,TMED10,0.8163083492834581
GSE267552,BC12,FOS,1.4996614447826777
GSE267552,BC12,CALM1,0.9958894015562789
GSE267552,BC12,TC2N,0.8833641672735981
GSE267552,BC12,NDUFB1,0.8660055707064884
GSE267552,BC12,DDX24,1.038298775391827
GSE267552,BC12,PAPOLA,0.8054675061625244
GSE267552,BC12,BCL11B,0.8941332271098645
GSE267552,BC12,EVL,1.0340801277079932
GSE267552,BC12,PPP2R5C,0.9573315566595716
GSE267552,BC12,HSP90AA1,1.2807166006894894
GSE267552,BC12,EIF5,0.9115707286015483
GSE267552,BC12,ATP5MPL,0.8814307663697285
GSE267552,BC12,CRIP1,1.1811531427057251
GSE267552,BC12,SNRPN,0.7940760025329464
GSE267552,BC12,NSMCE3,0.7974649487444178
GSE267552,BC12,KLF13,0.7924777879453642
GSE267552,BC12,SRP14,0.9631448204781448
GSE267552,BC12,PDIA3,0.9943651296151413
GSE267552,BC12,SERF2,0.9152768039750077
GSE267552,BC12,EID1,0.8339919313249597
GSE267552,BC12,TMOD3,0.7830096807831045
GSE267552,BC12,VPS13C,0.8476263213093358
GSE267552,BC12,RPS27L,0.7764221456681833
GSE267552,BC12,RAB8B,0.7844239018089086
GSE267552,BC12,PPIB,1.0154106585810687
GSE267552,BC12,RPL4,1.0313156517175888
GSE267552,BC12,PKM,0.8979874229791145
GSE267552,BC12,CSK,0.8429012718255833
GSE267552,BC12,COX5A,0.8217953300532141
GSE267552,BC12,MORF4L1,0.9513707277837858
GSE267552,BC12,IL16,0.8555158096838372
GSE267552,BC12,RPS17,0.9457233585012448
GSE267552,BC12,AKAP13,0.9622396790166601
GSE267552,BC12,ISG20,1.0570978546086012
GSE267552,BC12,IDH2,0.8134268029972627
GSE267552,BC12,CIB1,0.9498204336744058
GSE267552,BC12,IQGAP1,0.9626280598748131
GSE267552,BC12,LINC01578,0.9910871180415323
GSE267552,BC12,UBE2I,0.8244074850984278
GSE267552,BC12,NDUFB10,0.8250553132385569
GSE267552,BC12,ATP6V0C,0.9674487655778505
GSE267552,BC12,SRRM2,0.9952466896877544
GSE267552,BC12,ELOB,0.9829072549646191
GSE267552,BC12,IL32,0.9736293199805603
GSE267552,BC12,SOCS1,1.0731914974761865
GSE267552,BC12,LITAF,0.9730524208789612
GSE267552,BC12,GSPT1,0.8303733972784513
GSE267552,BC12,ARL6IP1,0.9064897657076912
GSE267552,BC12,RBBP6,0.7934981057469007
GSE267552,BC12,CD19,0.014565155888850672
GSE267552,BC12,LAT,0.8706319234564757
GSE267552,BC12,ALDOA,0.9906157553885722
GSE267552,BC12,YPEL3,0.9192953603517645
GSE267552,BC12,CORO1A,1.022166874592056
GSE267552,BC12,SEPTIN1,0.9991531349573721
GSE267552,BC12,FUS,1.0141887234076061
GSE267552,BC12,RBL2,0.8723025489487598
GSE267552,BC12,MT2A,1.2001680548551619
GSE267552,BC12,HERPUD1,1.0741569856643147
GSE267552,BC12,CKLF,1.0026897121839184
GSE267552,BC12,CIAO2B,0.7979756558524633
GSE267552,BC12,PSMB10,0.9579918833068473
GSE267552,BC12,GABARAPL2,0.8843136107364491
GSE267552,BC12,TERF2IP,0.9717648865285269
GSE267552,BC12,COTL1,1.142106228317708
GSE267552,BC12,COX4I1,1.0012105482470823
GSE267552,BC12,MAP1LC3B,0.9403775359206065
GSE267552,BC12,CYBA,0.9560316825102723
GSE267552,BC12,APRT,0.9373603717591795
GSE267552,BC12,ANKRD11,0.8028993181713588
GSE267552,BC12,TCF25,0.8553295761922264
GSE267552,BC12,ITGAE,0.7506467558903221
GSE267552,BC12,PFN1,0.8626948471052966
GSE267552,BC12,RNASEK,0.9968553809310622
GSE267552,BC12,GABARAP,0.9769062576414194
GSE267552,BC12,EIF5A,0.827216448855372
GSE267552,BC12,ACAP1,0.8606653487050143
GSE267552,BC12,EIF4A1,0.9152665674764734
GSE267552,BC12,TRAPPC1,0.8825005588327229
GSE267552,BC12,VAMP2,0.9728642736865403
GSE267552,BC12,NCOR1,0.8925258672398853
GSE267552,BC12,UBB,1.078729082939659
GSE267552,BC12,SNHG29,1.016360425250444
GSE267552,BC12,WSB1,0.7834586997262463
GSE267552,BC12,RPL23A,0.8397582857097292
GSE267552,BC12,EVI2B,0.8927713416727496
GSE267552,BC12,SLFN5,0.8983378548826781
GSE267552,BC12,CCL5,0.8299922128503607
GSE267552,BC12,CCL4,1.6898571075621307
GSE267552,BC12,CCL4L2,1.2100799506135995
GSE267552,BC12,SYNRG,0.8210581802489637
GSE267552,BC12,PSMB3,0.836707222737427
GSE267552,BC12,RPL23,0.9856746757032854
GSE267552,BC12,ERBB2,0.06748726805832518
GSE267552,BC12,IKZF3,0.9355233216336537
GSE267552,BC12,KRT10,0.864804829752729
GSE267552,BC12,EIF1,0.8439132829465492
GSE267552,BC12,STAT3,0.8356691313697084
GSE267552,BC12,RPL27,1.00451269695912
